s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 8.9407112E+001, 3.2539345E+001,-8.7666613E+000,-1.8749622E+001,-3.7096237E-001, 4.2485972E-001, 0.0000000E+000, 0.0000000E+000, 5.3913977E+000, 5.0769589E+000, 1.2640324E-003, 1.2640324E-003
 9.0003525E+001, 3.2078713E+001,-8.0544331E+000,-2.2294035E+001,-4.2144263E-001, 7.3828003E-001, 0.0000000E+000, 0.0000000E+000, 2.1856339E+000, 2.0470826E+000, 1.3452443E-003, 1.3452443E-003
 9.0609840E+001, 7.8264161E+001,-2.1784461E+001,-2.1371913E+001,-7.7824861E-001, 1.2950893E+000, 0.0000000E+000, 0.0000000E+000, 3.4437974E+001, 3.5624628E+001, 3.2456089E-003, 3.2456089E-003
 9.1211372E+001, 5.5112090E+001,-1.3919456E+001,-4.2699717E+001,-1.9083166E+000, 1.2539663E+000, 0.0000000E+000, 0.0000000E+000,-2.1130886E+000,-2.1614342E+000, 2.7733822E-003, 2.7733822E-003
 9.1802765E+001, 7.7033132E+001,-2.0634415E+001,-4.5001244E+001,-1.7668308E+000, 8.5028746E-001, 0.0000000E+000, 0.0000000E+000, 1.1871619E+001, 1.0480930E+001, 2.5120917E-003, 2.5120917E-003
 9.2412201E+001, 3.4062004E+001,-8.5104664E+000,-4.5726470E+001,-1.9112497E+000, 4.2829840E-001, 0.0000000E+000, 0.0000000E+000,-2.0913509E+001,-2.1657884E+001, 1.2995812E-003, 1.2995812E-003
 9.3023392E+001, 3.2684860E+001,-8.9983746E+000,-3.8586492E+001,-9.8512486E-001, 4.5911886E-001, 0.0000000E+000, 0.0000000E+000,-1.5111250E+001,-1.5426013E+001, 1.2214766E-003, 1.2214766E-003
 9.3602684E+001, 3.0080959E+001,-7.8410280E+000,-3.0465685E+001,-4.6688291E-001, 4.2691348E-001, 0.0000000E+000, 0.0000000E+000,-7.8654062E+000,-8.2657229E+000, 1.2285991E-003, 1.2285991E-003
 9.4220222E+001, 3.1866379E+001,-8.4675495E+000,-2.7170085E+001,-3.1431424E-001, 3.9395202E-001, 0.0000000E+000, 0.0000000E+000,-3.5892062E+000,-3.6916182E+000, 1.1963299E-003, 1.1963299E-003
 9.4808838E+001, 3.3078119E+001,-8.4455728E+000,-2.2449173E+001,-2.5259974E-001, 3.9080877E-001, 0.0000000E+000, 0.0000000E+000, 3.0302291E+000, 2.3215824E+000, 1.1061417E-003, 1.1061417E-003
 9.5409874E+001, 2.8436176E+001,-7.5922047E+000,-2.3666793E+001,-4.7166571E-001, 3.6483175E-001, 0.0000000E+000, 0.0000000E+000,-2.4054372E+000,-2.9296560E+000, 1.0821766E-003, 1.0821766E-003
 9.6006783E+001, 4.2729062E+001,-1.1498263E+001,-1.6805427E+001,-2.6092551E-001, 1.0492529E+000, 0.0000000E+000, 0.0000000E+000, 1.2439184E+001, 1.5213701E+001, 2.9755297E-003, 2.9755297E-003
 9.6604874E+001, 8.1204727E+001,-2.1398070E+001,-3.0810952E+001,-1.3303262E+000, 7.8659378E-001, 0.0000000E+000, 0.0000000E+000, 3.0220775E+001, 2.8451972E+001, 2.2685104E-003, 2.2685104E-003
 9.7217010E+001, 3.7548987E+001,-1.0398955E+001,-4.9177547E+001,-1.7695104E+000, 4.8457131E-001, 0.0000000E+000, 0.0000000E+000,-2.3346328E+001,-2.3312453E+001, 1.4228944E-003, 1.4228944E-003
 9.7815407E+001, 4.8148659E+001,-1.2470941E+001,-3.1397810E+001,-7.4391228E-001, 1.1027507E+000, 0.0000000E+000, 0.0000000E+000, 4.2520362E+000, 4.6387469E+000, 2.3003695E-003, 2.3003695E-003
 9.8407555E+001, 7.6210783E+001,-2.1055245E+001,-3.3535710E+001,-1.1617863E+000, 8.7774175E-001, 0.0000000E+000, 0.0000000E+000, 2.1736505E+001, 2.1335783E+001, 2.7015410E-003, 2.7015410E-003
 9.9004898E+001, 3.7914791E+001,-9.1714449E+000,-4.6344437E+001,-1.6085157E+000, 4.2298315E-001, 0.0000000E+000, 0.0000000E+000,-1.7305571E+001,-1.8786623E+001, 1.4240212E-003, 1.4240212E-003
 9.9602364E+001, 3.1000352E+001,-8.5857074E+000,-3.4668626E+001,-8.6119633E-001, 4.3125208E-001, 0.0000000E+000, 0.0000000E+000,-1.2428935E+001,-1.2683925E+001, 1.1175631E-003, 1.1175631E-003
 1.0021322E+002, 3.3351310E+001,-8.6115463E+000,-3.3541393E+001,-3.7695602E-001, 4.1750395E-001, 0.0000000E+000, 0.0000000E+000,-8.4378625E+000,-8.7610815E+000, 1.2330233E-003, 1.2330233E-003
 1.0080149E+002, 3.2752471E+001,-8.6850822E+000,-3.0362276E+001,-3.7763041E-001, 4.6680517E-001, 0.0000000E+000, 0.0000000E+000,-5.9397865E+000,-6.2057119E+000, 1.2913776E-003, 1.2913776E-003
 1.0141005E+002, 3.6091725E+001,-9.5396897E+000,-2.5245077E+001,-2.9764840E-001, 4.3019076E-001, 0.0000000E+000, 0.0000000E+000, 1.8178193E+000, 1.4395013E+000, 1.3398142E-003, 1.3398142E-003
 1.0201862E+002, 3.7219862E+001,-1.0125182E+001,-2.4807486E+001,-4.3688340E-001, 5.0143547E-001, 0.0000000E+000, 0.0000000E+000, 2.6815590E+000, 2.3517465E+000, 1.2752929E-003, 1.2752929E-003
 1.0261243E+002, 3.5465941E+001,-9.0114204E+000,-2.6896924E+001,-4.4692524E-001, 6.2628261E-001, 0.0000000E+000, 0.0000000E+000, 2.0969843E-001,-2.6304529E-001, 1.5549863E-003, 1.5549863E-003
 1.0320993E+002, 4.8411658E+001,-1.3563972E+001,-2.6368614E+001,-6.2437531E-001, 5.3717824E-001, 0.0000000E+000, 0.0000000E+000, 8.5174698E+000, 8.3918740E+000, 1.5760538E-003, 1.5760538E-003
 1.0380058E+002, 3.6200891E+001,-8.8351847E+000,-3.2242903E+001,-7.5843231E-001, 4.5648110E-001, 0.0000000E+000, 0.0000000E+000,-4.1192018E+000,-5.1791485E+000, 1.3005494E-003, 1.3005494E-003
 1.0442160E+002, 2.8207436E+001,-7.5210787E+000,-3.0858203E+001,-5.8132398E-001, 3.9616824E-001, 0.0000000E+000, 0.0000000E+000,-1.0076777E+001,-1.0357001E+001, 1.1317083E-003, 1.1317083E-003
 1.0500127E+002, 3.7816121E+001,-1.0512143E+001,-2.5328219E+001,-1.5701863E-001, 5.4869690E-001, 0.0000000E+000, 0.0000000E+000, 2.0996069E+000, 2.3674377E+000, 1.4180043E-003, 1.4180043E-003
 1.0560960E+002, 3.8507476E+001,-1.0149302E+001,-2.4925628E+001,-3.3129564E-001, 5.1612527E-001, 0.0000000E+000, 0.0000000E+000, 4.4141591E+000, 3.6173753E+000, 1.4263393E-003, 1.4263393E-003
 1.0621793E+002, 3.4378599E+001,-9.0936630E+000,-2.7517309E+001,-4.2344787E-001, 4.8481321E-001, 0.0000000E+000, 0.0000000E+000,-1.8534746E+000,-2.1710079E+000, 1.3934033E-003, 1.3934033E-003
 1.0680969E+002, 4.3021718E+001,-1.1411594E+001,-2.3200879E+001,-4.9602167E-001, 5.1230550E-001, 0.0000000E+000, 0.0000000E+000, 8.8105352E+000, 8.4255288E+000, 1.4468952E-003, 1.4468952E-003
 1.0740194E+002, 3.6481152E+001,-9.7323032E+000,-2.6417021E+001,-6.1208500E-001, 4.6900872E-001, 0.0000000E+000, 0.0000000E+000, 7.7180332E-001, 1.8875126E-001, 1.3274722E-003, 1.3274722E-003
 1.0800148E+002, 3.3609065E+001,-8.7319102E+000,-2.8631503E+001,-4.2238837E-001, 4.4460398E-001, 0.0000000E+000, 0.0000000E+000,-3.2074041E+000,-3.7321332E+000, 1.1514623E-003, 1.1514623E-003
 1.0861875E+002, 2.5701683E+001,-6.5385266E+000,-2.8696610E+001,-3.4592596E-001, 3.4586316E-001, 0.0000000E+000, 0.0000000E+000,-8.9711246E+000,-9.5335173E+000, 9.5183443E-004, 9.5183443E-004
 1.0920737E+002, 3.2332585E+001,-8.7013346E+000,-2.5531266E+001,-1.1259548E-001, 5.2512299E-001, 0.0000000E+000, 0.0000000E+000,-1.5800327E+000,-1.4874886E+000, 1.3538301E-003, 1.3538301E-003
 1.0980581E+002, 5.1766873E+001,-1.4418815E+001,-2.3796556E+001,-2.9674634E-001, 7.0295601E-001, 0.0000000E+000, 0.0000000E+000, 1.4108698E+001, 1.3957711E+001, 1.9572362E-003, 1.9572362E-003
 1.1041474E+002, 4.1306725E+001,-1.0792010E+001,-3.0630082E+001,-8.2129708E-001, 4.7596185E-001, 0.0000000E+000, 0.0000000E+000, 3.6229068E-001,-4.6070272E-001, 1.4158353E-003, 1.4158353E-003
 1.1101981E+002, 3.4883290E+001,-9.0467076E+000,-3.3221110E+001,-6.3991914E-001, 4.5987606E-001, 0.0000000E+000, 0.0000000E+000,-7.0432162E+000,-7.5645709E+000, 1.2932559E-003, 1.2932559E-003
 1.1161007E+002, 3.2247724E+001,-8.3028853E+000,-2.7094270E+001,-3.6901569E-001, 4.4083953E-001, 0.0000000E+000, 0.0000000E+000,-2.7469415E+000,-3.0776080E+000, 1.1616873E-003, 1.1616873E-003
 1.1221662E+002, 3.1656536E+001,-8.4199706E+000,-2.3161300E+001,-2.8563624E-001, 4.6656366E-001, 0.0000000E+000, 0.0000000E+000, 6.6248125E-001, 2.5619276E-001, 1.2009538E-003, 1.2009538E-003
 1.1281754E+002, 3.4003617E+001,-9.1497764E+000,-2.7053491E+001,-1.8542695E-001, 4.9464469E-001, 0.0000000E+000, 0.0000000E+000,-1.5307766E+000,-1.8904332E+000, 1.3710999E-003, 1.3710999E-003
 1.1340263E+002, 4.2608380E+001,-1.1385325E+001,-2.4567290E+001,-1.9234587E-001, 6.2109390E-001, 0.0000000E+000, 0.0000000E+000, 7.0064862E+000, 7.0845126E+000, 1.4675767E-003, 1.4675767E-003
 1.1400571E+002, 3.9349810E+001,-1.0066996E+001,-2.6597921E+001,-6.2630544E-001, 5.1863889E-001, 0.0000000E+000, 0.0000000E+000, 3.4827570E+000, 2.5772266E+000, 1.3711816E-003, 1.3711816E-003
 1.1461087E+002, 3.6766595E+001,-9.7110548E+000,-3.0677298E+001,-5.4184539E-001, 6.3299159E-001, 0.0000000E+000, 0.0000000E+000,-3.4243279E+000,-3.5306113E+000, 1.5313961E-003, 1.5313961E-003
 1.1520461E+002, 4.6381952E+001,-1.2339003E+001,-2.9041479E+001,-4.4273475E-001, 5.2645423E-001, 0.0000000E+000, 0.0000000E+000, 5.7740210E+000, 5.0851896E+000, 1.5394022E-003, 1.5394022E-003
 1.1581576E+002, 2.5471002E+001,-6.2174183E+000,-3.2805568E+001,-6.8593373E-001, 3.2619486E-001, 0.0000000E+000, 0.0000000E+000,-1.3166631E+001,-1.3911724E+001, 9.0109419E-004, 9.0109419E-004
 1.1641129E+002, 2.6274180E+001,-6.9783808E+000,-2.9272459E+001,-1.5098251E-001, 3.7729089E-001, 0.0000000E+000, 0.0000000E+000,-9.6784561E+000,-9.7503509E+000, 9.8358462E-004, 9.8358462E-004
 1.1700682E+002, 3.1478658E+001,-8.4872521E+000,-2.1743567E+001,-5.9838680E-003, 4.3243783E-001, 0.0000000E+000, 0.0000000E+000, 1.8970510E+000, 1.6742930E+000, 1.1742093E-003, 1.1742093E-003
 1.1760606E+002, 3.9015277E+001,-1.0663195E+001,-1.9325369E+001,-7.8669725E-002, 9.8239998E-001, 0.0000000E+000, 0.0000000E+000, 9.0889614E+000, 9.9304434E+000, 1.9246108E-003, 1.9246108E-003
 1.1820036E+002, 1.2265650E+002,-3.4510591E+001,-1.8386022E+001,-9.3696329E-001, 1.5612130E+000, 0.0000000E+000, 0.0000000E+000, 7.0222154E+001, 7.0384134E+001, 4.3535263E-003, 4.3535263E-003
 1.1880984E+002, 3.8197673E+001,-9.0181420E+000,-6.2436095E+001,-3.1740174E+000, 3.8205648E-001, 0.0000000E+000, 0.0000000E+000,-3.4285758E+001,-3.6048524E+001, 1.1408815E-003, 1.1408815E-003
 1.1940549E+002, 2.2712556E+001,-5.9788568E+000,-4.5954382E+001,-9.5906341E-001, 3.1084625E-001, 0.0000000E+000, 0.0000000E+000,-2.9829152E+001,-2.9868899E+001, 8.5326701E-004, 8.5326701E-004
 1.2000023E+002, 2.8775437E+001,-7.7663197E+000,-3.0205841E+001,-1.1450259E-001, 3.9142328E-001, 0.0000000E+000, 0.0000000E+000,-8.8843001E+000,-8.9198030E+000, 1.0639894E-003, 1.0639894E-003
 1.2061823E+002, 3.4200019E+001,-9.0982396E+000,-2.3566244E+001, 2.6079716E-002, 4.5292166E-001, 0.0000000E+000, 0.0000000E+000, 2.2363429E+000, 2.0145367E+000, 1.2340138E-003, 1.2340138E-003
 1.2121414E+002, 3.1550284E+001,-8.0353616E+000,-2.3959559E+001,-1.2550692E-001, 4.3425218E-001, 0.0000000E+000, 0.0000000E+000, 5.5331360E-001,-1.3589146E-001, 1.0592855E-003, 1.0592855E-003
 1.2181006E+002, 2.8491280E+001,-7.3367609E+000,-2.6932892E+001,-6.5752693E-002, 3.9260181E-001, 0.0000000E+000, 0.0000000E+000,-5.0771110E+000,-5.4515228E+000, 1.0231301E-003, 1.0231301E-003
 1.2240598E+002, 3.3721943E+001,-9.1688135E+000,-2.0921808E+001, 3.5503985E-003, 4.5965499E-001, 0.0000000E+000, 0.0000000E+000, 4.1699297E+000, 4.0945264E+000, 1.2517377E-003, 1.2517377E-003
 1.2301470E+002, 3.9068491E+001,-1.0630865E+001,-2.0454591E+001,-1.5760370E-001, 5.2409313E-001, 0.0000000E+000, 0.0000000E+000, 8.8843052E+000, 8.3495244E+000, 1.3409594E-003, 1.3409594E-003
 1.2360735E+002, 3.3692937E+001,-8.8412796E+000,-2.8265783E+001,-4.4980651E-001, 4.8124238E-001, 0.0000000E+000, 0.0000000E+000,-2.8705973E+000,-3.3826895E+000, 1.2324077E-003, 1.2324077E-003
 1.2421975E+002, 3.5875412E+001,-9.2392655E+000,-2.9266672E+001,-3.5716369E-001, 4.6738439E-001, 0.0000000E+000, 0.0000000E+000,-2.0554818E+000,-2.5203041E+000, 1.2158060E-003, 1.2158060E-003
 1.2480922E+002, 3.7169433E+001,-9.8856893E+000,-2.3563772E+001,-2.3720025E-001, 1.1553580E+000, 0.0000000E+000, 0.0000000E+000, 3.2721786E+000, 4.6381297E+000, 2.0554187E-003, 2.0554187E-003
 1.2540195E+002, 1.1538080E+002,-3.2021176E+001,-2.5995506E+001,-9.8365049E-001, 1.3950622E+000, 0.0000000E+000, 0.0000000E+000, 5.8547862E+001, 5.7775526E+001, 3.8087676E-003, 3.8087676E-003
 1.2600780E+002, 3.4784334E+001,-8.5187547E+000,-6.0448549E+001,-2.6565821E+000, 4.0272125E-001, 0.0000000E+000, 0.0000000E+000,-3.5285295E+001,-3.6436831E+001, 1.1372249E-003, 1.1372249E-003
 1.2660287E+002, 2.8157206E+001,-7.3371439E+000,-4.4760037E+001,-6.8942127E-001, 3.8893139E-001, 0.0000000E+000, 0.0000000E+000,-2.4092478E+001,-2.4240465E+001, 1.0408541E-003, 1.0408541E-003
 1.2721638E+002, 4.3760808E+001,-1.1985049E+001,-2.8976185E+001, 1.8679512E-003, 7.8044401E-001, 0.0000000E+000, 0.0000000E+000, 2.9560486E+000, 3.5818853E+000, 1.6846914E-003, 1.6846914E-003
 1.2781401E+002, 4.6873601E+001,-1.1843555E+001,-2.5142024E+001,-2.8369909E-001, 6.5039182E-001, 0.0000000E+000, 0.0000000E+000, 1.1299860E+001, 1.0254716E+001, 1.6374048E-003, 1.6374048E-003
 1.2841780E+002, 3.4234692E+001,-9.1163470E+000,-3.3502382E+001,-6.1759266E-001, 4.4517991E-001, 0.0000000E+000, 0.0000000E+000,-8.0860205E+000,-8.5564495E+000, 1.2294202E-003, 1.2294202E-003
 1.2900682E+002, 3.5393922E+001,-9.1271021E+000,-2.7328610E+001,-2.3496738E-001, 4.6343532E-001, 0.0000000E+000, 0.0000000E+000,-4.1933079E-001,-8.3332273E-001, 1.2649182E-003, 1.2649182E-003
 1.2961765E+002, 3.2229849E+001,-8.3133174E+000,-3.0675413E+001,-2.3925225E-001, 4.1102016E-001, 0.0000000E+000, 0.0000000E+000,-6.0502824E+000,-6.5871125E+000, 1.1369916E-003, 1.1369916E-003
 1.3020665E+002, 3.1765766E+001,-8.3851567E+000,-2.4464124E+001,-7.9210884E-002, 4.0381502E-001, 0.0000000E+000, 0.0000000E+000,-4.3604971E-001,-7.5891102E-001, 1.1101832E-003, 1.1101832E-003
 1.3081749E+002, 2.9078261E+001,-7.3080077E+000,-2.5853912E+001, 2.5988229E-002, 4.9440361E-001, 0.0000000E+000, 0.0000000E+000,-3.1841113E+000,-3.5632673E+000, 1.0544485E-003, 1.0544485E-003
 1.3140298E+002, 7.3100316E+001,-2.0236670E+001,-2.0679672E+001, 1.7228757E-001, 2.1846832E+000, 0.0000000E+000, 0.0000000E+000, 3.3103771E+001, 3.4540945E+001, 3.4632491E-003, 3.4632491E-003
 1.3200943E+002, 7.8102933E+001,-2.0328947E+001,-3.8378581E+001,-1.7347387E+000, 1.3631566E+000, 0.0000000E+000, 0.0000000E+000, 1.9862004E+001, 1.9023823E+001, 3.2191565E-003, 3.2191565E-003
 1.3260852E+002, 1.1072170E+002,-3.0748805E+001,-5.1721271E+001,-2.3263669E+000, 1.1535025E+000, 0.0000000E+000, 0.0000000E+000, 2.7755273E+001, 2.7078756E+001, 3.5952367E-003, 3.5952367E-003
 1.3321967E+002, 3.2428633E+001,-7.4615808E+000,-6.7864492E+001,-2.7308249E+000, 3.2666265E-001, 0.0000000E+000, 0.0000000E+000,-4.3766863E+001,-4.5301603E+001, 9.9755448E-004, 9.9755448E-004
 1.3380586E+002, 1.5344996E+001,-3.8668285E+000,-5.0371416E+001,-6.1937923E-001, 2.1344056E-001, 0.0000000E+000, 0.0000000E+000,-3.9074852E+001,-3.9299187E+001, 5.7464208E-004, 5.7464208E-004
 1.3440495E+002, 2.0050715E+001,-5.0795371E+000,-2.6987733E+001, 4.2624321E-001, 2.8825341E-001, 0.0000000E+000, 0.0000000E+000,-1.1556803E+001,-1.1302058E+001, 7.3515392E-004, 7.3515392E-004
 1.3500002E+002, 2.5838129E+001,-6.8087162E+000,-1.8721150E+001, 5.1979749E-001, 3.6568622E-001, 0.0000000E+000, 0.0000000E+000, 1.3806491E+000, 1.1937466E+000, 9.8151010E-004, 9.8151010E-004
 1.3561700E+002, 2.9024297E+001,-7.4481435E+000,-2.0563055E+001, 3.9450185E-001, 4.0567734E-001, 0.0000000E+000, 0.0000000E+000, 2.2197230E+000, 1.8132774E+000, 9.5256098E-004, 9.5256098E-004
 1.3621025E+002, 3.0226537E+001,-8.1423111E+000,-1.8645331E+001, 2.4033729E-001, 4.2903783E-001, 0.0000000E+000, 0.0000000E+000, 4.4352316E+000, 4.1082704E+000, 1.1055456E-003, 1.1055456E-003
 1.3681647E+002, 3.3466472E+001,-9.2011115E+000,-2.2027255E+001, 3.6411916E-002, 4.9393353E-001, 0.0000000E+000, 0.0000000E+000, 3.1332572E+000, 2.7684504E+000, 1.2914149E-003, 1.2914149E-003
 1.3741302E+002, 4.1915534E+001,-1.0780475E+001,-2.4798930E+001,-1.0536643E-001, 4.9195385E-001, 0.0000000E+000, 0.0000000E+000, 7.0870302E+000, 6.7227161E+000, 1.3281595E-003, 1.3281595E-003
 1.3801892E+002, 2.6820422E+001,-6.4403987E+000,-2.6437803E+001,-1.3653965E-001, 3.4752423E-001, 0.0000000E+000, 0.0000000E+000,-4.9406877E+000,-5.8467950E+000, 9.0650664E-004, 9.0650664E-004
 1.3860597E+002, 4.2907202E+001,-1.2370982E+001,-1.7381631E+001, 1.4305012E-001, 1.4116917E+000, 0.0000000E+000, 0.0000000E+000, 1.2708374E+001, 1.4709331E+001, 3.0715969E-003, 3.0715969E-003
 1.3920874E+002, 1.0140210E+002,-2.7561867E+001,-3.3813542E+001,-1.1218579E+000, 9.7134846E-001, 0.0000000E+000, 0.0000000E+000, 4.1552446E+001, 3.9876180E+001, 2.7113232E-003, 2.7113232E-003
 1.3981169E+002, 3.0957636E+001,-7.3801980E+000,-5.6834456E+001,-1.8524159E+000, 3.6471055E-001, 0.0000000E+000, 0.0000000E+000,-3.4008333E+001,-3.4744724E+001, 1.0594048E-003, 1.0594048E-003
